🕘️更新时间,#genre#
CCTV1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228318/42329859.smil/index.m3u8?fmt=ts2hls
CCTV1,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225934/index.m3u8?servicetype=1
CCTV1,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225654/index.m3u8?servicetype=1
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2%E8%B4%A2%E7%BB%8F&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=4
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=5
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
CCTV2,https://iptv.catvod.com/catvod?id=CCTV2&line=3
CCTV2,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV2&line=5
CCTV2,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV2&line=4
CCTV2,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV2&line=3
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
CCTV2,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV2&line=7
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=9d3681a7c74fcc88af7a6e9c998f37a0&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=9d3681a7c74fcc88af7a6e9c998f37a0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV2,https://iptv.catvod.com/catvod?id=CCTV-2%E9%AB%98%E6%B8%85&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
CCTV2,https://live.264788.xyz/channel/cctv2?streamid=f3dda6ea205b8de722bbab201bd0bc9b&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
CCTV2,http://198.204.228.26/live/cctv2hd.m3u8
CCTV2,http://63.141.230.178/live/cctv2hd.m3u8
CCTV2,http://207.56.13.146:81/cdnlive/cctv2.m3u8
CCTV2,http://223.78.65.165:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
CCTV2,http://61.178.227.57:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.43.126.240:9003/hls/14/index.m3u8
CCTV2,http://192.151.150.154/live/cctv2hd.m3u8
CCTV2,http://183.62.8.58:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
CCTV2,http://222.223.41.27:8888/hls/2/index.m3u8
CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
CCTV2,http://120.70.60.179:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.70.60.179:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://tv123.cc.cd/live.php/?ch=2791ef29497
CCTV2,https://tv123.cc.cd/live.php/?ch=8b78851c1473
CCTV2,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv2
CCTV2,https://php.jdshipin.com/TVOD/iptv.php?id=cctv2
CCTV2,http://pull-flv-f1.douyincdn.com/media/stream-695106910011261612.flv?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-202601211138448FA9B998510F771A8747-9PrRHC&unique_id=stream-695106910011261612_684_flv&wsSecret=258653137fb1ed334218de18f528adaa&wsTime=69704a44
CCTV2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228348/42329899.smil/index.m3u8?fmt=ts2hls
CCTV2,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225948/index.m3u8?servicetype=1
CCTV2,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225657/index.m3u8?servicetype=1
CCTV3,http://47.100.29.86:28888/shyd/cms001/ch00000090990000001054/index.m3u8
CCTV3,http://47.100.29.86:28888/shyd/cms001/ch00000090990000001186/index.m3u8
CCTV3,https://iptv.catvod.com/catvod?id=CCTV3%E7%BB%BC%E8%89%BA&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV3,https://live.264788.xyz/channel/cctv3?streamid=bf8db09e1cc53a2b7ab59e4f4ed11a20&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=3
CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=4
CCTV3,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV3&line=1
CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=6
CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=7
CCTV3,https://iptv.catvod.com/live.php?id=CCTV3&line=5
CCTV3,https://live.264788.xyz/channel/cctv3?streamid=7cf5005abb2cf8ff19569c4e23a386da&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV3,https://live.264788.xyz/channel/cctv3?streamid=bf8db09e1cc53a2b7ab59e4f4ed11a20&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV3,http://198.204.228.26/live/cctv3hd.m3u8
CCTV3,https://iptv.catvod.com/catvod?id=CCTV-3%E9%AB%98%E6%B8%85&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV3,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001186/index.m3u8?streamid=bf8db09e1cc53a2b7ab59e4f4ed11a20&streamkey=06Au6xOXDlDEaaQWeYRemlansdBarTPFm8IxFwCXJdwI6lWmZxIaRqpzg2uUxbPvqfccdnVsBlbT9GvauX4LNyXBwcSKyryXh2jRfE6X0nxHozf2&token=1775845150-393eb1cab48579e2-0-8468bc202079d3e8e98db0ac5d526274
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
CCTV3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009
CCTV3,http://192.151.150.154/live/cctv3hd.m3u8
CCTV3,http://38.75.136.137:98/gslb/dsdqpub/cctv3hd.m3u8?auth=testpub
CCTV3,http://207.56.13.146:81/cdnlive/cctv3.m3u8
CCTV3,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
CCTV3,http://120.202.73.48:8888/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://1.24.39.180:808/hls/3/index.m3u8
CCTV3,http://223.78.65.165:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://222.223.41.27:8888/hls/3/index.m3u8
CCTV3,http://183.62.8.58:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,https://live.264788.xyz/channel/cctv3?streamid=7cf5005abb2cf8ff19569c4e23a386da&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV3,http://61.178.227.57:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://120.70.60.179:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.43.126.240:9003/hls/15/index.m3u8
CCTV3,http://120.70.60.179:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://221.7.49.226:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,https://tv123.cc.cd/live.php/?ch=0a700249498
CCTV3,https://tv123.cc.cd/live.php/?ch=0101f9851474
CCTV3,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv3
CCTV3,https://php.jdshipin.com/TVOD/iptv.php?id=cctv3
CCTV3,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232596/341734363.smil/index.m3u8?fmt=ts2hls
CCTV3,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225916/index.m3u8?servicetype=1
CCTV3,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4%E4%B8%AD%E6%96%87%E5%9B%BD%E9%99%85&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4%E6%AC%A7%E6%B4%B2&line=3
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4&line=4
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=3
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=6
CCTV4,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV4&line=4
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4%E6%AC%A7%E6%B4%B2&line=2
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4&line=5
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4&line=13
CCTV4,https://iptv.catvod.com/catvod?id=CCTV4%E6%AC%A7%E6%B4%B2&line=1
CCTV4,https://iptv.catvod.com/live.php?token=ca6bb3460bd2b9c301bd45c0a3f218c58c5731e45cfdcbae5f659928ee73fa1d&id=CCTV4&line=2
CCTV4,https://live.264788.xyz/channel/cctv4?streamid=cc1a7c2d76ea7e0ab85515d9318d6a67&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV4,http://198.204.240.250:82/live/cctv4k.m3u8
CCTV4,http://192.151.150.154/live/cctv4hd.m3u8
CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
CCTV4,http://198.204.228.26/live/cctv4hd.m3u8
CCTV4,http://207.56.13.146:81/cdnlive/cctv4.m3u8
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8
CCTV4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
CCTV4,https://live-play-hls.cctvnews.cctv.com/CCTVChannel/channel_cctv4_mbd.m3u8?auth_key=1779976800-1-b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c-15634c30d20f99c37325197ae5900c22&yid=b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c
CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
CCTV4,https://live-play-hls.cctvnews.cctv.com/CCTVChannel/channel_cctv4_mbd.m3u8?auth_key=1779951600-1-b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c-1e1fd0a84a01094740ee98c2982aa79f&yid=b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c
CCTV4,https://live-play-hls.cctvnews.cctv.com/CCTVChannel/channel_cctv4_mbd.m3u8?auth_key=1779972300-1-b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c-dca946ae41d35c59f94f4197d7507f01&yid=b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c
CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k
CCTV4,http://1.24.39.180:808/hls/4/index.m3u8
CCTV4,https://iptv.catvod.com/catvod?id=CCTV-4%E9%AB%98%E6%B8%85&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV4,https://live.264788.xyz/channel/cctv4?streamid=d9c90dcbb55c328cbe6415daad8f9b79&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV4,http://120.70.60.179:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://69.30.245.50/live/cctv4.m3u8
CCTV4,http://120.70.60.179:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://111.43.126.240:9003/hls/16/index.m3u8
CCTV4,http://iptv.4666888.xyz/iptv2A.php?id=10
CCTV4,https://tv123.cc.cd/live.php/?ch=bd261493499
CCTV4,https://tv123.cc.cd/live.php/?ch=12111b261475
CCTV4,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv4
CCTV4,https://php.jdshipin.com/TVOD/iptv.php?id=cctv4
CCTV4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229749/114276458.smil/index.m3u8?fmt=ts2hls
CCTV4,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225922/index.m3u8?servicetype=1
CCTV4,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225761/index.m3u8?servicetype=1
CCTV5,https://iptv.catvod.com/catvod?id=CCTV5&line=2
CCTV5,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV5&line=5
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5&line=1
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5&line=7
CCTV5,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV5&line=11
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5&line=9
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5&line=6
CCTV5,https://iptv.catvod.com/catvod?id=CCTV5&line=3
CCTV5,https://iptv.catvod.com/catvod?id=CCTV5&line=1
CCTV5,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV5&line=10
CCTV5,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV5&line=1
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5&line=8
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5&line=10
CCTV5,https://iptv.catvod.com/live.php?token=d7857a8575fae43d4b136c2278214abbeec87197b78f7717cfc3c75e830f02a7&id=CCTV5&line=7
CCTV5,https://iptv.catvod.com/catvod?id=CCTV5%E4%BD%93%E8%82%B2&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
CCTV5,http://69.30.245.50/live/cctv5.m3u8
CCTV5,http://198.204.228.26/live/cctv5p.m3u8
CCTV5,http://198.204.228.26/live/cctv5hd.m3u8
CCTV5,http://192.151.150.154/live/cctv5p.m3u8
CCTV5,https://live.264788.xyz/channel/cctv5?streamid=188da934b8ba25977f0ac6a59478a16b&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009
CCTV5,http://120.202.73.48:8888/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://207.56.13.146:81/cdnlive/cctv5.m3u8
CCTV5,http://223.78.65.165:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://192.151.150.154/live/cctv5hd.m3u8
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV5,http://1.24.39.180:808/hls/5/index.m3u8
CCTV5,http://120.70.60.179:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://120.70.60.179:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://183.62.8.58:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.178.227.57:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://111.43.126.240:9003/hls/17/index.m3u8
CCTV5,http://222.223.41.27:8888/hls/5/index.m3u8
CCTV5,http://39.165.39.49:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,https://tv123.cc.cd/live.php/?ch=a86b8482500
CCTV5,https://tv123.cc.cd/live.php/?ch=6c3a68991476
CCTV5,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv5
CCTV5+,https://live.264788.xyz/channel/cctv5p?streamid=223e1dc8d7606f14f535ccfca40dd137&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV5+,https://iptv.catvod.com/catvod?id=CCTV5%2B%E4%BD%93%E8%82%B2%E8%B5%9B%E4%BA%8B&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV5+,https://iptv.catvod.com/catvod?id=CCTV5%2B&line=2
CCTV5+,https://iptv.catvod.com/catvod?id=CCTV5%2B&line=3
CCTV5+,http://63.141.230.178/live/cctv5p.m3u8
CCTV5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV5+,https://live.264788.xyz/channel/cctv5p?streamid=98657a78f17179c4239d0009df18455c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV5+,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
CCTV5+,http://207.56.13.146:81/cdnlive/cctv5p.m3u8
CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
CCTV5+,https://live.264788.xyz/channel/cctv5p?streamid=f8f1d72e30c98f67e9d9b7abe956d039&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV5+,http://223.78.65.165:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV5+,https://live.264788.xyz/channel/cctv5p?streamid=98657a78f17179c4239d0009df18455c&livekey=01WgwOKgsxExEzpCJMteJPr1zRbQgQYiGBiuz
CCTV5+,http://bztv.tvbus.cc:8081/cdnlive/cctv5p.m3u8
CCTV5+,https://live.264788.xyz/channel/cctv5p?streamid=b6e4f70849be6fef32dc1c569e8a5254&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV5+,http://183.129.255.66:8480/hls/6/index.m3u8
CCTV5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv
CCTV5+,http://111.43.126.240:9003/hls/18/index.m3u8
CCTV5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,https://tv123.cc.cd/live.php/?ch=b177ca411477
CCTV5+,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv5p
CCTV5+,https://php.jdshipin.com/TVOD/iptv.php?id=cctv5p
CCTV5+,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228372/42612910.smil/index.m3u8?fmt=ts2hls
CCTV5+,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225998/index.m3u8?servicetype=1
CCTV5+,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225712/index.m3u8?servicetype=1
CCTV5+,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226711/1.m3u8
CCTV5+,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226198/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226745/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227236/index.m3u8
CCTV5+,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV5+,http://ott.mobaibox.com/PLTV/3/224/3221228176/index.m3u8
CCTV5+,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226354/index.m3u8?fmt=ts2hls
CCTV5+,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047442/main.m3u8?stbid=
CCTV5+,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182561/main.m3u8?stbid=
CCTV5+,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236306/index.m3u8
CCTV5+,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,https://live.chinacert.cftest5.cn/cnmg/live/641886773
CCTV5+,http://[2409:8087:74d9:21::6]:80/270000001128/9900000507/index.m3u8
CCTV5+,https://hls-gateway.vpstv.net/streams/476888.m3u8
CCTV5+,http://lu.wqwqwq.sbs/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,https://t.freetv.fun/live/cctv5-plus.php
CCTV6,https://iptv.catvod.com/catvod?id=CCTV6%E7%94%B5%E5%BD%B1&line=1&token=af8c376298c8d34b9c5a33b758c96db91aefffd1237d8bba1b8c6e16e39f98d4
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6&line=5
CCTV6,https://iptv.catvod.com/catvod?id=CCTV6&line=2
CCTV6,https://iptv.catvod.com/catvod?id=CCTV6&line=1
CCTV6,https://iptv.catvod.com/live.php?token=d7857a8575fae43d4b136c2278214abbeec87197b78f7717cfc3c75e830f02a7&id=CCTV6&line=13
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6&line=9
CCTV6,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV6&line=2
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6&line=7
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6&line=13
CCTV6,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV6&line=5
CCTV6,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV6&line=14
CCTV6,https://iptv.catvod.com/live.php?token=d7857a8575fae43d4b136c2278214abbeec87197b78f7717cfc3c75e830f02a7&id=CCTV6&line=10
CCTV6,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV6&line=4
CCTV6,https://iptv.catvod.com/catvod?id=CCTV6&line=3
CCTV6,https://iptv.catvod.com/live.php?token=e9ea818c2f671612eb4c8152413cec41d4258dbbb5052a59052e3649eb82168a&id=CCTV6&line=11
CCTV6,https://iptv.catvod.com/live.php?token=d6fda6ac08b9988c4e8ced476a81b85a92935cc7ee45aaadc628d09c3ae8335b&id=CCTV6&line=13
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6&line=11
CCTV6,http://198.204.240.250:82/live/cctv6.m3u8
CCTV6,http://192.151.150.154/live/cctv6hd.m3u8
CCTV6,https://live.264788.xyz/channel/cctv6?streamid=c604d1dc88387983185d3a508d55f87f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
